DATA MONTAGEM;MAPA;VEICULO;BAIA;PRODUTO;QUANTIDADE;UNIDADE;LASTRO;CODIGO DE BARRAS;MONTADOR;HORA INICIO MONTAGEM;HORA FIM MONTAGEM;CONFERENTE1;CONFERENTE2;INICIO CONFERENCIA;FIM CONFERENCIA;APONTAMENTO;DIF APONTAMENTO
01/10/2025;7170101;RUU0J82;A2;056287-LATA 220ML CC CAFE ESPR C/6;6;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;056324-LATA 220ML SPRITE C/6;1;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;008463-MONSTER ENERGY LATA 473 C/6;24;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;118469-MONSTER E. ZERO ACUCAR 473ML6;3;CX6;2;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;118473-MONSTER U FIESTA MANGO LT473ML;4;CX6;2;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;119586-MONSTER U PEACHY KEEN LATA 473;1;CX6;2;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;118650-MONSTER KHAOTIC LT 473ML 06;1;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;118990-MONSTER MANGO LOCO LATA 473ML;9;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;119170-MONSTER PACIFIC PUNCH LT 473ML;8;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;118461-MONSTER ULTRA LT 473ML 6PACK F;3;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;119509-MONSTER PIPELINE PUNCH LT 473ML;3;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;119026-MONSTER ULTRA VIOLET LT 473ML;1;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;119521-MONSTER ULTRA WATERMELON LT 473ML 06;2;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;118984-MONSTER ABSOLUTELY ZERO LATA;4;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;118882-DV PESSEGO LATA 290ML;7;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;118884-DV UVA LT 290ML 6U FL;6;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;118878-DV GOIABA LATA 290ML;1;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;119169-DV MANGA LATA 290ML C6UND;2;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;118880-DV MARACUJA LATA 290ML;5;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;143010-LATA269ML JACK E COKE C/6;1;CX6;3;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;056353-CC 250ML VIDRO OW C12U;2;CX12;4;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;901781-LN 355ML EISENBAHN C6UND;8;CX6;4;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;005118-DV KAPO UVA TP 200ML;22;CX12;4;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;005119-DV KAPO MORANGO TP 200ML;11;CX12;5;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;005121-DV KAPO ABACAXI TP 200ML;4;CX12;5;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;005122-DV KAPO LARANJA TP 200ML;1;CX12;5;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;005120-DV KAPO MARACUJA TP 200ML;3;CX12;6;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;119068-DV KAPO MACA C/12 UND;6;CX12;6;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A1;056298-PET 200ML COCA COLA 12UND;40;CX12;1;717010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A1;056298-PET 200ML COCA COLA 12UND;40;CX12;2;717010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A1;056443-PET 200ML CC S ACUCAR C/12;40;CX12;3;717010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A1;056298-PET 200ML COCA COLA 12UND;25;CX12;4;717010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A1;056443-PET 200ML CC S ACUCAR C/12;12;CX12;4;717010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A1;056561-PET 200ML FTA LAR C/12;14;CX12;4;717010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M1;007331-CRYSTAL PET 500ML SEM/G;24;CX12;1;717010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M1;007331-CRYSTAL PET 500ML SEM/G;3;CX12;2;717010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M1;007325-CRYSTAL PET 500ML COM GAS;21;CX12;2;717010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A3;056754-COCA COLA RETORNAVEL PET 2L RT;10;CX9;1;724010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A3;056754-COCA COLA RETORNAVEL PET 2L RT;10;CX9;2;724010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A3;056754-COCA COLA RETORNAVEL PET 2L RT;10;CX9;3;724010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A3;056754-COCA COLA RETORNAVEL PET 2L RT;10;CX9;4;724010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M3;056754-COCA COLA RETORNAVEL PET 2L RT;10;CX9;1;724010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M3;056754-COCA COLA RETORNAVEL PET 2L RT;10;CX9;2;724010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M3;056754-COCA COLA RETORNAVEL PET 2L RT;10;CX9;3;724010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M3;056754-COCA COLA RETORNAVEL PET 2L RT;10;CX9;4;724010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A2;056756-CC SEM ACUCAR RETORNAVEL 2L RT;10;CX9;1;724010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A2;056756-CC SEM ACUCAR RETORNAVEL 2L RT;10;CX9;2;724010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A2;056756-CC SEM ACUCAR RETORNAVEL 2L RT;10;CX9;3;724010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A2;056756-CC SEM ACUCAR RETORNAVEL 2L RT;2;CX9;4;724010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M2;056840-COCA COLA LS 1 LITRO ROTULADA;10;CX12;1;724010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M2;056840-COCA COLA LS 1 LITRO ROTULADA;10;CX12;2;724010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M2;056840-COCA COLA LS 1 LITRO ROTULADA;5;CX12;3;724010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M5;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;1;724010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M5;055818-COCA COLA ZERO PET 2L;7;CX8;2;724010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M5;055817-FTA LAR PET 2L;4;CX8;2;724010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M5;056273-SPRITE ORIGINAL PET 2L 8U FL;3;CX8;2;724010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M5;056199-SPRITE SEM ACUCAR PET 2L C8;2;CX8;2;724010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M5;055819-FANTA UVA PET 2L;5;CX8;3;724010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M5;056314-SCHW CITRUS ORIGINAL PET 1,5L;2;CX6;3;724010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M5;119571-PET 1.5L DV FRUT LARANJA C6;3;CX6;3;724010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M5;119574-PET 1.5L DV FRUT UVA C6;3;CX6;3;724010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M5;119588-PET 1.5L DV FRUT LIMAO C6;1;CX6;3;724010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;055286-FANTA UVA LATA 350ML C/6;5;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;056267-SPRITE LATA 350ML C/6;4;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;055247-SPRITE SEM ACUCAR LAT 350ML C6;2;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;056760-FTA MARACUJA LATA 350ML C/6;2;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;056312-SCHW CITRUS ORIGINAL LT 350ML;6;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;056856-LATA 350ML FTA MISTERIO CHUCKY;2;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;009390-SCHWEPPES TONICA LATA 350ML;1;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;056335-LATA 220ML CC SEM ACUCAR C/6;5;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;056287-LATA 220ML CC CAFE ESPR C/6;2;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;056339-LATA 220ML FTA LARANJA C/6;2;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;056324-LATA 220ML SPRITE C/6;1;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;008463-MONSTER ENERGY LATA 473 C/6;18;CX6;1;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;118469-MONSTER E. ZERO ACUCAR 473ML6;7;CX6;2;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;118473-MONSTER U FIESTA MANGO LT473ML;6;CX6;2;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;119586-MONSTER U PEACHY KEEN LATA 473;1;CX6;2;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;118990-MONSTER MANGO LOCO LATA 473ML;14;CX6;2;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;118461-MONSTER ULTRA LT 473ML 6PACK F;11;CX6;2;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;119509-MONSTER PIPELINE PUNCH LT 473ML;1;CX6;2;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;119026-MONSTER ULTRA VIOLET LT 473ML;3;CX6;3;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;118984-MONSTER ABSOLUTELY ZERO LATA;1;CX6;3;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;118882-DV PESSEGO LATA 290ML;37;CX6;3;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;119116-LATA 290ML ICE TEA LIMAO ZERO;1;CX6;3;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;118884-DV UVA LT 290ML 6U FL;35;CX6;3;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;118878-DV GOIABA LATA 290ML;5;CX6;4;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;119169-DV MANGA LATA 290ML C6UND;5;CX6;4;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A5;118880-DV MARACUJA LATA 290ML;14;CX6;4;724010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A4;056327-FTA LARANJA RETORNAVEL 2L P;10;CX9;1;724010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A4;056754-COCA COLA RETORNAVEL PET 2L RT;1;CX9;2;724010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A4;055957-COCA COLA KS ULTRA 290ML;6;CX24;2;724010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;008533-COCA COLA LATA 350ML C/12;13;CX12;1;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;008678-FANTA LARANJA LATA 350ML C/12;2;CX12;1;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;009334-COCA COLA ZERO LATA 350ML C12;8;CX12;1;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;056053-LATA 220ML CC 12UN;3;CX12;2;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;139421-BAVARIA LATA 350ML 12UNID;10;CX12;2;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;005849-DV MAIS NECTAR UVA TP 1L;2;CX6;2;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;005793-DV MARACUJA 1LITRO;3;CX6;2;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;005118-DV KAPO UVA TP 200ML;11;CX12;2;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;005119-DV KAPO MORANGO TP 200ML;8;CX12;3;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;005121-DV KAPO ABACAXI TP 200ML;1;CX12;3;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;119068-DV KAPO MACA C/12 UND;1;CX12;3;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;119156-ADES 200ML MACA C/6UN;1;CX6;3;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;119157-ADES 200ML PESSEGO C/6 UNID;1;CX6;3;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M4;119158-ADES 200ML UVA C/6UN;2;CX6;3;724010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;055935-COCA COLA PET 600ML;21;CX6;1;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;055934-COCA COLA ZERO PET 600ML;10;CX6;1;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;056350-SPRITE ORIGINAL PET 600ML 6U F;1;CX6;1;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;055993-CC PET 1 LITRO CX C/06;1;CX6;1;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;055994-PET 1L CC ZERO 6U FL;1;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;092650-CRYSTAL PET 1L;3;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;118620-CHA 450ML ICE TEA PESSEGO;2;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;056238-SPRITE REFRESH PET 510ML FL 6U;5;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;006949-POWERADE MOUNTAIN BLAST PT500;9;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;119555-POWERADE TANGERINA PET 500ML 06 CP;1;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;119514-POWERADE FRUTAS TROPICAIS PET 500ML 06CP;1;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;118200-POWERADE UVA S.CAP PT500 06 CP;2;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;119594-POWERADE SOUR PET 500ML 06 CP;2;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;119512-POWERADE LARANJA PET 500ML C/6;2;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;118798-DV FRUT UVA PET 450ML 6P CP;2;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;118955-DV FRUT LARANJA PET 450ML (6);2;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;A1;119135-DV FRUT FRUTAS CITRICAS 450ML;1;CX6;2;724010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M1;056298-PET 200ML COCA COLA 12UND;40;CX12;1;724010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M1;056443-PET 200ML CC S ACUCAR C/12;19;CX12;2;724010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M1;056561-PET 200ML FTA LAR C/12;3;CX12;2;724010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M1;007331-CRYSTAL PET 500ML SEM/G;2;CX12;2;724010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;M1;007325-CRYSTAL PET 500ML COM GAS;3;CX12;3;724010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;Armaz.Extra;141006-MENTOS FRUTAS STICK 14P;2;CX16;1;724010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;Armaz.Extra;141015-FRUITTELLA SWIRL MORANGO VITA;1;CX15;1;724010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;Armaz.Extra;141019-MENTOS MORANGO IOGURTE STICK;1;CX16;1;724010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;Armaz.Extra;141167-PRINGLES BATATA QUEIJO 109GR;4;CX1;1;724010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;Armaz.Extra;141164-PRINGLES BATATA CHURRAS 109G;4;CX1;1;724010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;Armaz.Extra;141166-PRINGLES BATATA ORIGINAL 104G;1;CX1;1;724010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7240101;TDS1D43;Armaz.Extra;141085-SUCRILHOS CEREAL ORIGINAL CX 240G;6;CX1;1;724010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;1;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;056600-COCA COLA ORIGINAL PET 2L 8U F;1;CX8;2;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;055818-COCA COLA ZERO PET 2L;9;CX8;2;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;055789-G.KUAT PET2 C/8 UND;1;CX8;2;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;056476-CC MENOS ACUCAR PET 3L 6U FL;1;CX6;2;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;007323-CRYSTAL PET 1,5L SEM / G;6;CX6;2;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;006060-CC PET 1.500ML C6;2;CX6;2;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;007322-CRYSTAL PET 1,5L COM GAS;4;CX6;2;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;056314-SCHW CITRUS ORIGINAL PET 1,5L;2;CX6;2;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;119571-PET 1.5L DV FRUT LARANJA C6;2;CX6;3;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;119574-PET 1.5L DV FRUT UVA C6;2;CX6;3;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;119588-PET 1.5L DV FRUT LIMAO C6;1;CX6;3;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;056419-SPRITE FRESH LIMÃO PET 1,5L 6U;1;CX6;3;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M3;008590-CRYSTAL PET 5L;2;CX2;3;730010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;A3;056754-COCA COLA RETORNAVEL PET 2L RT;9;CX9;1;730010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;A3;056756-CC SEM ACUCAR RETORNAVEL 2L RT;6;CX9;1;730010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;A3;056840-COCA COLA LS 1 LITRO ROTULADA;9;CX12;2;730010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;A3;139338-CAMPARI GAR VD 748ML;1;UN1;3;730010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;A3;139561-SKYY GAR VD 980ML(1);1;UN1;3;730010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;A3;903024-EISENBAHN 600ML RETORNAVEL C24;1;CX24;3;730010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;A2;055957-COCA COLA KS ULTRA 290ML;10;CX24;1;730010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;A2;055957-COCA COLA KS ULTRA 290ML;10;CX24;2;730010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;A2;055957-COCA COLA KS ULTRA 290ML;10;CX24;3;730010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M2;055957-COCA COLA KS ULTRA 290ML;10;CX24;1;730010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M2;055957-COCA COLA KS ULTRA 290ML;3;CX24;2;730010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M2;056016-CC ZERO 290ML KS ULTRA CX24;10;CX24;2;730010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M2;055834-FTA LAR KS 290ML NORDIC;3;CX24;3;730010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;M2;055860-SPRITE ORIG 290ML NORDIC KS;2;CX24;3;730010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;A5;055445-FTLAR LATA 350ML C6 UNID;2;CX6;1;730010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7300101;TDS1D24;A5;055286-FANTA UVA LATA 350ML C/6;8;CX6;1;730010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
